sell_id,price
1101297111,138931.27681943678
1101081978,2433039.317501399
1101296061,599198.1408893327
1101306699,281193.73970954865
1101295714,1471106.4597357523
1101284907,1016212.3193846637
1101291784,2082860.729238011
1101313442,2254505.403252913
1101295706,829015.9394647025
1099911448,812788.7381203634
1101293758,2194694.6997448676
1101082771,1576215.2176314432
1101241145,1135685.4542784404
1101279352,1270948.1511123676
1101296031,263804.17634314316
1101316899,1003766.5656728894
1101290178,434661.5073619855
1099961964,1498045.6021546903
1097203184,589461.8529172566
1101287458,1166712.0729503487
1100773120,224122.26195248324
1100525252,1402803.8226083661
1101295358,940433.642163492
1101315853,977067.1317049232
1101282844,1831416.981225647
1101163282,342802.2356459164
1100983440,468366.84811456327
1101216203,333024.3039134335
1099996508,683552.4767936498
1100959630,1256175.494276224
1101291783,1562803.3989723262
1100999858,1113887.8049998935
1100397208,764630.2491583795
1101315743,220094.03288386986
1101120365,860434.8525904309
1101189161,873935.2574403932
1101285355,1006352.3325680302
1101284979,551613.1519053075
1100687646,1041033.1714849677
1101294007,273757.8112724626
1100380624,1872703.6024547191
1101281560,858072.0074793347
1100190708,1476034.3461139754
1101314075,346749.985102474
1101285356,1165587.5594601014
1100512280,1758871.9431666143
1101094061,730477.4947361711
1101028608,1207799.7241863674
1101190109,925648.1959059144
1100365512,1002847.9463031563
1101021218,3479314.5284580453
1100632838,1340445.415553619
1101313538,192985.99422861254
1101282265,891963.1959872727
1101283189,540516.6541921524
1097381176,978623.4997003515
1101252047,393393.6767315072
1101285657,376622.14566330507
1101312640,711176.1810354564
1101314669,656158.5419643086
1101282447,572420.4582113626
1101314169,1200705.8570411657
1101281734,2596288.5340676946
1101278794,720634.163685358
1101286821,787006.2751440903
1101312384,600143.532589477
1101242888,569764.245995784
1101286653,657184.1062686013
1100518644,1126714.8713768327
1101285084,924559.6754394963
1100338458,753453.593179107
1101285174,1515314.0815941205
1101131494,808016.1146655733
1100966120,1028446.4806976366
1101136734,1357104.9558948202
1101138183,1190858.4815591034
1100966944,886904.6439457007
1100210074,2235471.115591233
1101277014,1286108.3570572191
1101280324,666150.1410340713
1101282527,912652.9378198836
1101179469,2209535.1879173326
1101310818,1004237.8172130398
1101271132,795980.8601323575
1101272241,198841.39393832214
1101277647,1260610.3353715173
1101309796,1347113.0057978188
1101286781,640805.2016393695
1101285322,830905.4531654224
1101273372,2791539.4186059386
1099915158,830619.5650363427
1100315624,252525.77160654598
1101312463,458667.8278704108
1101149682,567773.8985034318
1100895678,1012690.0422900222
1101313365,1163034.1728162894
1101099430,450695.01390467555
1097472394,1047859.5599118674
1101275394,2802346.975072572
1101233228,1311551.031573642
1100966114,1237168.9915220886
1101282128,1085374.3666327463
1101270366,845861.5326543383
1100912350,903250.0669408974
1101283732,873305.1054061353
1100277906,1243183.8931746106
1101274739,2200650.38755003
1101180015,599285.1727335694
1101269075,1177771.007162076
1101276477,577579.9584678252
1101309463,2004658.2316772265
1101276726,1984195.4258763143
1101271642,692569.3545894764
1101267776,2102729.480470456
1100980952,1639603.9853582785
1101267105,2357658.4252275196
1101137832,2181145.313591209
1099983566,529331.1598013652
1101130857,1.2105733580884128e+22
1101051060,1612630.129277022
1101271590,1925183.8702122201
1100794742,650922.8313031546
1101276820,605566.0369828242
1101276072,895334.7807748481
1100993258,2385702.3049987233
1100334998,627442.5536286909
1101307018,1392408.2228587414
1100816918,436619.56475510704
1101179477,2996404.616798608
1100604462,764400.2133806355
1101260906,2590324.8044282156
1101270269,1504647.405119204
1101276310,1950012.2707127158
1101272003,693702.690896763
1101310730,759978.3298676873
1100610304,1086719.5161461276
1101268549,273964.05718098563
1100771366,132229.07996751048
1101258995,1578457.2747716382
1100662506,770381.3054432253
1101266987,1547942.0167985195
1101265613,898401.0932489363
1101276853,738369.6597145838
1101310682,262239.1611822757
1101178925,599383.5970113311
1101311125,813125.0924854889
1101135747,836248.3043686935
1101094517,1890750.470829672
1101263648,1117545.7659209892
1101260288,677265.8614966171
1101264191,1436926.9359441146
1101061580,542917.0411319255
1101092715,1103920.5050066353
1099671810,1585839.2544014426
1101260776,1490945.091709479
1101135750,621408.0347569446
1101121539,1051505.2956284126
1101190602,1247331.774352178
1101309940,239969.37965086382
1101254552,966939.5956059363
1100999856,577471.8568566553
1101258206,1187034.0701286576
1101080699,571553.7837966335
1101255582,1341751.233947422
1101244920,725034.5258245401
1100606256,1077730.2369814673
1101255508,1535753.2790757187
1099690586,1796944.6294985937
1101247820,806430.2018056052
1101256064,1359682.8411019542
1101248780,1580803.181474654
1101250731,330866.1113958368
1101227668,95286.77695679545
1099984682,200952.9428393613
1101244608,585431.7447445872
1101254356,444831.01371717127
1101246591,216352.08936821952
1100750414,811526.6117116063
1101239464,2309130.6865816326
1101241452,1921109.3481193162
1101243435,1510964.47588984
1101242982,1555369.6123178834
1101244825,612312.9290984533
1101241611,1499145.8396466977
1101237476,764155.5740561052
1101237475,3109685.696108236
1101244609,905516.9149087366
1101238018,277023.069143845
1101239499,2257567.5278721014
1101244922,691590.5545122878
1100935804,1446429.7531317477
1101241861,1538329.7612800351
1101239470,893861.2460051822
1101237474,1430246.481594853
1101240987,896365.2379645744
1101241556,306245.54197592137
1101227219,1211344.5532397756
1101241515,647401.7240752259
1100310522,1127128.8746648224
1101240976,1036194.2338731132
1101239493,3087987.974840552
1101226821,1494225.4647992079
1101294013,1955874.6475762583
1101234831,2156642.792208449
1101225372,495456.8252108186
1101235330,335279.3234297801
1101084679,206059.67337793743
1101231045,981880.9550135352
1101307800,280249.50075667043
1101224649,698330.3489317704
1101231544,745133.0625461317
1101221249,871923.3328279221
1101229396,999133.7038330227
1100848968,647071.5894942966
1101221684,214100.83441879784
1101227510,1722195.5352223404
1101223177,695048.9321715079
1101230287,1051785.5317762373
1101231041,1127926.1975479925
1101229429,1885301.6191442043
1101224951,625999.350722005
1101231690,784660.4097665211
1101220117,2015716.00913332
1101231482,1027052.1468468622
1101224950,1301982.9810576877
1101225562,1288612.8760713902
1101221039,351545.81050469837
1101306547,1955187.6514418935
1101304208,1651842.3791725396
1101219620,672074.6137384903
1101219621,600333.2063687145
1101216297,1.2105723376711925e+22
1101185557,2479382.081614473
1101305711,930542.8584063201
1101215400,139973.49433894284
1100914212,1908319.975409202
1101210299,2857938.625030949
1101219981,629325.0372102716
1101215109,1406781.524546282
1101306844,498936.533368324
1101219977,316424.21136565367
1101209529,2921319.015376667
1101215106,750731.5396416492
1100697364,1346354.7505667603
1101182386,1366660.8294391476
1101305173,460809.47129529284
1101228249,1036058.7359442929
1101306102,511115.9420599553
1101208625,1099404.7819881893
1101213700,1823214.533251756
1101209526,1888725.1463706382
1101304412,1017722.3783134964
1101300253,3122553.3939870996
1101209176,1322159.707665388
1101193464,892459.1438457875
1101209479,1107022.3539958682
1101303554,826789.7659682076
1101195823,2145885.0170472986
1101304369,631829.3201494863
1101201842,412004.66654873174
1101300352,549890.5783149851
1101306327,1023613.3429106498
1101193987,751576.8430632751
1101192257,1211762.714526823
1101196434,537479.9281355826
1101202995,713979.436979815
1101201493,1158383.8172003028
1101196527,1562863.3154331048
1101193984,712332.001655659
1101192296,1006777.8952370409
1101069086,1195550.2130127035
1101302847,732700.2028729358
1101297567,504454.6172887156
1101302642,418854.7012439732
1101201497,1029880.4964068697
1101177123,776147.790092688
1101302733,1656116.515904258
1101298448,711871.6917217419
1101191138,1263651.1276993903
1101302213,535215.9666146014
1100889676,1435143.2480123108
1101180435,2089007.900784185
1101148651,3610926.2577066342
1101269305,728255.6075550981
1101299678,1077211.6449890495
1101184656,502115.1071709895
1101164830,2122315.5944391303
1101178671,2104237.1046977914
1101302025,490783.131579829
1099161834,991688.4499540202
1101184672,528517.7636626347
1101171545,809440.4657372363
1101302716,407297.28316919773
1100642322,532347.6074530552
1101191982,352987.04094588134
1101177074,1794382.202575262
1101161358,3166617.500690447
1101080972,3091432.9342438495
1101159261,994155.2945856537
1101297512,315524.82223647344
1100112196,973637.0274964768
1100891994,1737187.1704198867
1101192535,781590.0523149712
1101178656,2201175.3439407786
1101296176,2457923.6370053277
1100958802,314529.75123024284
1101302240,536843.7036772069
1101299309,1164101.4123467628
1101300862,1005212.8785779082
1101173667,833194.6711342243
1101184158,1291223.539713229
1101179071,1195614.372316061
1101177004,2285708.2236390715
1098348152,1638022.906703408
1101297819,772577.3560068539
1101164814,953341.1409552685
1100720650,3184910.804084165
1101264870,1955167.7756179385
1100517662,2488973.6739000217
1086176628,668048.0225697076
1101174563,480652.172376133
1101164882,1856148.111350071
1101290800,1588992.113336845
1100892922,798419.5679785429
1101174481,1714711.5591604903
1101295134,2327133.9689380364
1099911704,799492.0483418283
1101092794,1391894.843606005
1098800444,658041.6359039146
1101300397,995884.6009603274
1091531420,1304205.1310171904
1101174479,429430.16067801
1093151454,572821.7895043624
1096008524,1456287.0157174019
1101295763,873047.4113751308
1100488018,677936.3994442326
1086653988,381025.8193719915
1101173088,1538151.287771361
1100154922,578564.9194647574
1101126868,1843821.375053435
1101169403,255562.90765361683
1101152536,2247070.2973024924
1101145884,3094609.8823344447
1101108474,1861241.7260981766
1101280984,650480.8120673595
1099856976,2000074.4113493778
1101257533,2220926.8586644735
1073576772,972117.5450568239
1101164666,1248262.4315588563
1099833632,1656464.495016727
1098356826,1024044.6242047723
1101224127,1396783.4698607086
1099081786,1184423.6474111145
1101105479,3025647.44121596
1101052448,1041662.8064117102
1101139367,1520583.8609643315
1101173675,774532.1798132963
1100744394,1633693.0122562957
1101296688,1716855.568035747
1088042038,852933.6646611333
1101161016,374659.4626978069
1101130332,2704079.7153515057
1101251384,2204616.0101327114
1098650762,1121270.7060403754
1099979792,2562097.4722295995
1101294744,2450285.846654998
1097755058,1047991.158926909
1078107337,2049567.1173728423
1101056152,1793790.3670944911
1100178028,676064.5680854836
1100980428,3415619.5716436543
1101178305,1273779.0908976463
1100900664,826994.6746282873
1101171805,1269679.497216507
1100902032,1356849.227793927
1101190123,2021221.2729380706
1101164815,1794218.875485517
1100103940,2052555.4311787616
1101202400,698287.6203734077
1101213567,790766.7305081249
1098911166,1896577.6555005915
1101237501,1100400.2843604677
1097082154,390533.76672492
1101252103,1163727.4318675818
1092457094,2295379.7310574627
1098359312,384244.4741731425
1096591728,467815.1740782161
1101211603,578634.0107640276
1101186075,1044585.7563338869
1101263464,1681223.5228577233
1100924374,347163.3333141596
1101081410,558551.3756966689
1101165115,799196.342327818
1100171136,948962.3331541382
1100880030,2715425.81698257
1101179016,1805631.7587149122
1101275794,2282211.0386711783
1100051304,298864.0052295737
1100954054,625696.2321125001
1096373712,771877.5013386859
1098985572,1309277.7870845317
1101296053,433928.4768292956
1101265689,1014638.9733223574
1095182646,954642.9136739731
1101281578,623634.2012696688
1100941742,2402645.373565946
1101169603,812913.7896178829
1100792010,757792.0435513788
1101062512,1719332.383966045
1092773590,1062162.9551525088
1094017778,1384451.2182620394
1101209434,400756.4812514721
1095524690,1553695.6183988194
1100894136,911419.8747345862
1101294563,962469.1889297634
1101233125,1290342.2912984625
1101259218,2461614.0790649694
1101132822,1019310.9207599536
1097610944,789487.2709384597
1101104586,815815.8197105235
1101207598,1268355.3565290566
1098975094,1487647.6472031
1101164831,1153623.9503264432
1089016058,1545742.442803796
1100555942,1056244.4086782958
1086096048,878847.0044898008
1094126788,1057763.1160719935
1101100293,3079376.576036189
1101196328,640878.7827689527
1101137979,1011335.2906216218
1101207966,767293.6347048947
1101258958,1779847.9716442935
1101163308,790697.7398879897
1101228513,876591.1590869221
1101197694,1366432.0331640132
1101291363,751984.6789310111
1096638386,2122391.507431787
1098316966,400836.8370045403
1100442678,930026.5443083958
1101001978,714811.9993786578
1101284794,622710.6901285363
1100242980,1531646.8328845617
1100389624,816497.4822927709
1100745906,1190906.9961729387
1101266469,993800.0795168502
1091225002,1942255.9282263534
1098391362,1415586.6667933634
1099995226,1223735.068679298
1100514090,1004319.0015726533
1100931680,1117914.4068321383
1100779626,946354.7401672257
1089248460,2744059.132257259
1097511599,773549.8662771988
1100459766,447569.79669568903
1101240233,770125.1647991054
1063853774,1836295.7730923954
1099046998,2820043.1770469905
1098893832,2170785.2802944467
1096477446,791671.6464141161
1101210525,719278.8047212556
1101275671,961234.3719455263
1096401232,988503.2928772017
1101217627,861957.3469991473
1101109261,1750366.1523003757
1101175794,609990.6189217007
1075326711,2878879.005063846
1100925672,864765.3808642831
1101164737,1684925.3911606476
1100792334,2999367.7823983026
1101191746,1040830.5206308585
1091375950,509829.40259807446
1101135621,1570936.2660323456
1101088675,1567287.6720259127
1099625712,863371.3132657683
1101126475,382910.4945211642
1099462732,1264943.3912934281
1100576602,2169581.159360851
1100100204,2927629.549808939
1101124963,558863.6193159592
1101130825,2574698.668758966
1100730106,890654.2624157652
1090410754,1625725.9549264926
1100471090,1765920.3515160126
1101279966,1290274.0945180738
1101291430,1279272.1004945661
1100674720,1247001.2595515817
1079458060,1176171.5522300308
1096185824,1672514.0951652236
1101222991,1856864.7085934435
1101144480,739715.602536728
1101062854,675799.2705488493
1087080897,1540891.8953325965
1100928224,839299.7681863398
1101120385,1242157.6733050805
1101127914,1496183.418504613
1099235128,1506375.7312490547
1093635512,463478.6009190604
1101087812,2267118.563685749
1100182658,780752.1872344526
1101260994,892026.9974927327
1100792322,3054811.4896822195
1100673360,471902.9690137835
1100943084,2130614.6883624555
1100963574,561934.372220419
1101202106,995856.6825879364
1101209308,958365.7481761341
1101147381,432001.96897454443
1101155791,791436.2163731969
1100143428,765184.3438922006
1101291792,911418.9034844489
1095744168,1039999.4439838962
1100599234,680316.4506547953
1101277665,2636855.0750357765
1101261724,1309810.9194431412
1101136169,564602.1397925778
1100857312,1566231.1953748423
1097690092,1258730.450678129
1100562360,1352879.9547507376
1101196213,124059.48133742642
1094388514,864557.6843700841
1101071702,675498.6181677537
1084753487,468413.23102205124
1101259446,3704292.5610218593
1100991690,1978483.6102622855
1101225345,2367487.595627845
1098126704,1453304.2008045518
1099949312,1523837.0021728044
1100638834,2215576.9418860194
1101251493,468586.88269814436
1099021126,976335.1224606023
1087118441,1118659.570072787
1101295699,1646298.2293861432
1100791216,2354598.4576928345
1095839750,1116192.1247426195
1101248305,1742149.0759743743
1100858074,653654.1332775396
1084387067,1215458.4596139805
1095665002,1382090.66272088
1101164443,1396170.50344075
1101102480,1777076.5750690282
1101121264,1344420.573187716
1100531310,1003792.4764144302
1101243420,630645.466044903
1095846216,1688010.8390166669
1094313154,309706.23999113543
1100844220,1142039.5913251792
1101153989,1408179.5596393626
1100737640,810712.6429287194
1099782524,545397.1592983867
1100037742,437126.79320214345
1101251840,336406.96450368164
1101235201,1293152.6325898063
1092166276,455610.86417044385
1092660374,1454731.687505811
1101175099,138400.23702180493
1101218115,1119955.57703426
1100358666,1555461.819631664
1101218503,637957.4155083934
1095419590,830509.9437171412
1099722140,1550626.5077682412
1097146488,329258.3398434829
1101180125,1049925.3598014915
1101103124,1954914.779723057
1052738016,438761.4706890727
1101237572,1529724.2391469094
1101130309,1507759.189804821
1100387676,1481273.9874461698
1101251250,1085165.2840392462
1100762884,2017626.6914361187
1084460963,1050904.359348884
1098255856,516076.96717114013
1100874644,1582239.2976149684
1089376140,1295130.4737514413
1086685104,1277771.561605398
1101240429,1207449.6255236797
1101075120,697240.7979838277
1101247692,591705.8783556886
1096998110,992607.1265486506
1101037882,1981269.811319915
1092479378,1331480.570939383
1101118541,1314245.2085652852
1100959808,777339.8340173197
1101189327,994455.143596277
1100740496,555110.2205468602
1101070219,974323.0425395586
1100767464,1157598.1554704725
1101141034,917793.4074275765
1099990364,511281.70698436623
1100341870,1742173.6153022428
1098995410,896048.6200753639
1097401956,1076463.1064910204
1100935500,2237550.678347432
1101223655,266660.6548586355
1100435172,2195470.049301545
1097324920,783621.6243234498
1101275556,879684.8960542793
1098673254,920624.1045557525
1101160981,723722.0392472225
1101030036,672091.1554634029
1101082049,391948.02047899744
1100999394,1429387.7421809826
1101251336,1435525.831756944
1101263357,181726.0983653987
1100913952,716926.3149401743
1100588354,1206767.1403911987
1100457468,898090.1989054088
1101129457,849907.92575112
1101254166,910066.4457447439
1101097732,197423.58053991324
1089871426,634886.379502604
1091893478,700666.5227069416
1100520300,1225690.3573982588
1100859864,891934.9648141091
1101180919,565359.5934054705
1101283628,289088.65164173977
1088892636,665442.8674895682
1100787062,1297110.5749160675
1100490374,1186151.5898751451
1101281041,806979.3421133487
1100813630,1404290.9532085853
1100944730,1193045.0871280974
1098677812,266386.0744076579
1096411742,366058.83619575587
1099926406,1004812.2824495833
1100626500,873698.2712378121
1100076186,644571.8320213614
1101254297,1083115.3493782978
1101038426,998014.5592570785
1101284222,448592.7956162592
1101286762,294428.62633806455
1101130685,1138343.5015977954
1090187176,1202320.1411106836
1100863746,2060092.9019340994
1100865492,504595.5478063902
1101273271,582575.3248979613
1101072340,577851.7232149657
1100954200,304309.31577277806
1098611030,677788.5930482127
1092918498,1270606.368411099
1101189754,289534.53135368443
1099813450,719457.1025147457
1101290995,441815.3070591978
1093276378,1143260.3639987826
1100869918,979417.6037748677
1100783202,606378.1724633479
1093039690,2082014.4853683156
1101120999,674194.5963831149
1087684374,995068.0701375797
1101272994,1865150.1084860766
1099984460,262900.45525802666
1090702534,2091895.4848790835
1099743878,1327770.1319554585
1099868226,650175.8453545275
1101263632,1022492.1049331183
1099736552,271184.0910374294
1100757436,712470.7974087226
1071870966,228893.07853604946
1100522116,1830181.6978233892
1101202086,2062399.0884632422
1101019804,7251.831679485032
1100455592,176204.53121070834
1101282615,131459.87715452453
1099635168,1255540.8258490148
1100779378,929398.2968418276
1100368806,491102.39163208974
1101126172,130742.80311508098
1100980204,701537.3226725055
1100656396,256853.5771059524
1089614631,1035874.7791514606
1100408674,1029252.6760201856
1101084423,492915.3254889308
1101025918,617714.1626867602
1088917830,1126958.4005309145
1078158189,806153.2673353396
1100350010,1325242.179390213
1092254636,1212576.9927380632
1052303444,669544.2045874145
1101271967,906297.7001101978
1096502200,683702.2378742996
1101159635,1282872.7693705095
1099650640,1504009.1075919298
1100037516,632596.9123607745
1101154637,568890.4054118976
1101260561,531806.4821189366
1101076736,1423924.6762506135
1101111705,740698.9519568263
1101139409,702873.9153800807
1072067350,1710592.5566518654
1090420648,1699137.5158873186
1101104872,450060.67757209274
1101280855,2417627.7122250497
1100271934,394843.05310905253
1100839716,1282566.3570225355
1099834584,826583.7976416243
1100701278,983469.7062672207
1097571134,284417.0519080248
1099509408,288347.7014828774
1101168281,1215593.7567858612
1082860768,1650967.0680032475
1097879110,393672.1100895245
1095845002,440803.09911226714
1096005510,1725687.2584000367
1100885840,933607.6475428207
1100759460,326096.32844017586
1101138075,862471.0762870496
1101209503,123407.58101516937
1099345760,75603.60572767431
1101017957,1123071.2444654931
1098872050,1141669.0602582258
1097490214,1181907.6663798804
1101064138,676136.8586229724
1100675194,2118310.921503101
1098626464,1051716.807581561
1101211654,327494.924570069
1101237355,422386.67079566163
1100666966,161007.88923207874
1099047464,948581.645456636
1101137137,541670.7000330734
1101261963,759788.5672249435
1091105678,905424.6272560828
1088230226,291806.3499089599
1092876956,495325.81004782015
1099376856,280863.2167540952
1101085995,1870165.0115202845
1101084008,1097676.1636484663
1101041562,762101.4284340406
1079163872,1409896.0892115373
1100371660,392447.78763279004
1101228348,1057441.5964880623
1101058028,491419.2455282817
1101134157,591178.0145531346
1098855680,1050509.3964543056
1101207756,418999.1371845185
1099504696,670163.8240626173
1101161002,454525.02804167045
1099146798,2874093.3187269135
1097112806,895101.1628237695
1100976098,1691343.1876695484
1096058130,655845.5094803119
1100611256,465074.39949650085
1094981814,1627929.6429832461
1097389680,347164.162636018
1092260750,307567.11242333177
1094444186,2144638.551848856
1100722342,1207314.5008744146
1099321408,1083267.1647814584
1080679598,1980559.4318505912
1092530504,1605126.4142244863
1090728360,607382.1324936062
1101247355,619395.8532069715
1101070193,963899.0201867705
1101273648,655083.2462228666
1091760360,1270419.4865424386
1100722282,972117.5450568239
1093823124,1464376.1792790808
1101129175,997944.8264151237
1076675258,1575476.4098647195
1101170337,2096337.6010084832
1100732852,676598.3735561743
1100228082,1242763.1863340524
1100962920,986537.2492673603
1100296466,1357886.0861315841
1093408800,1094947.616741181
1101228334,838016.2593675333
1101252349,1445076.8143652156
1099963826,1956999.5703860288
1100668112,700211.8540895336
1100931606,726892.6897221783
1100514944,538125.0660882462
1101177415,495157.86785569665
1100790714,991111.207742748
1100434568,392075.70767062774
1101173529,964424.8409097154
1095825060,714807.9475129765
1100385938,814072.7480096578
1096320866,646756.5321890364
1100706214,1619773.011163417
1100784282,1203030.6567792704
1100897726,641601.0337060667
1100041102,1132860.1101018398
1101130312,994465.3814957232
1101207649,834431.0208775578
1099188404,1327829.018842652
1099537446,1120416.1721316657
1090713972,180402.89160989362
1101274976,581937.5271477256
1098883304,1091375.6392764181
1101079888,474078.8064471964
1100517224,1294776.0156799515
1101278150,834899.2131236242
1101037402,1484249.3218083181
1101202403,1017420.6972035698
1100606212,232177.6761376327
1095040374,950230.5796922182
1092570164,64199.83554926525
1099803204,1236473.9927550955
1100711910,583737.8583630057
1100256320,358432.2401334234
1101037416,896373.5138725436
1093975010,471996.92380744
1101273563,535614.4586491364
1092086938,1036620.9948613897
1101130657,393970.0394418993
1101210961,1235680.7607186707
1101155855,484531.1196844964
1100227484,1057641.7625957646
1101180867,1357350.4587813998
1101020876,1530247.555317663
1100877796,1208846.3357647706
1101220586,432207.5736135518
1101071449,411400.0935530034
1100789772,1584833.4560414387
1099671702,686980.8499827215
1100990066,546173.2313086905
1094689482,467709.32336970104
1090352656,803653.3924073827
1101037550,1392085.8983006899
1093707356,869054.7668199877
1101205109,547332.8674163701
1100789258,150480.00298029004
1101086956,654389.5777429097
1100981524,821490.694537673
1097670662,364684.81174814847
1101264309,387551.92249849264
1101260070,718022.7927028452
1101130445,1445825.281275491
1086902647,521695.13580200897
1100871458,801013.1166067261
1082664470,1272647.8003519236
1101089031,486560.62726865686
1101173904,974619.5549406655
1101035850,755943.1531979641
1089824194,1236084.6429285186
1101166170,2097180.0134535255
1101271537,1465650.5485048457
1101230387,421484.28926872526
1100849976,1210651.021280977
1086291172,346684.18744811666
1101205966,201989.72380613265
1101282232,162534.76941000798
1100526594,1488690.9223830155
1100051572,163780.62923584387
1095603950,540553.8855294901
1100591906,866978.5489282368
1100738782,974816.972399727
1094845446,1338481.7097323297
1094246594,1611553.4594420812
1100920210,1023950.589358598
1095904822,163166.31566543528
1101269005,729609.9081655599
1086254600,959985.9355349863
1100992630,1764348.559486757
1100173600,742036.6860452129
1097228614,873008.8268295764
1094515128,1342900.6235697449
1099325638,228072.59969217822
1098213890,537978.5248335296
1101145483,1398982.0436712771
1099767636,1251739.1805307714
1099155558,429912.668762909
1096260458,715453.7507717378
1101238586,500755.1977697793
1100788462,626017.8426930384
1100180814,553676.8998740913
1101144250,1396468.7398286166
1091131966,868621.1067169427
1101250752,210826.0309295814
1099775434,450716.3856752982
1098731080,1383473.2260325316
1100524224,95372.62361936555
1099052434,609948.2779602312
1100792364,868610.5377935515
1100518026,1732701.9779197734
1097344326,337161.6112993965
1079253092,1053921.2136812655
1100940216,220684.3412629171
1093031492,303691.5225506261
1101083832,730029.5888410752
1097824290,560329.1524978927
1100486616,357543.92359998456
1095409188,309898.45536986116
1100026746,337508.91924449056
1020179587,885395.4741470565
1101109981,745358.2117155135
1100588172,702345.4852222358
1101165973,1942042.960234122
1099298746,720140.7517558808
1100183528,760389.3450493712
1100800006,1143256.7754249175
1101011335,1113615.4530809
1101154533,333012.5588682325
1100792836,1236819.391607439
1100881948,382207.6846664152
1093519254,1303951.4273489965
1091911856,927355.2142967508
1099867458,622538.9955655155
1099802306,806943.333425756
1099304374,519023.0381440777
1095329862,341704.4634710566
1100643768,316741.4224050624
1093892110,988080.653822175
